municipality	municipality_code	postalcode_name	postal_code	year	count
København	101	København K	1153	2023	68
København	101	København K	1153	2024	70
København	101	København K	1153	2025	75
København	101	København K	1153	2026	77
København	101	København K	1154	2010	102
København	101	København K	1154	2011	108
København	101	København K	1154	2012	114
København	101	København K	1154	2013	103
København	101	København K	1154	2014	119
København	101	København K	1154	2015	111
København	101	København K	1154	2016	112
København	101	København K	1154	2017	118
København	101	København K	1154	2018	102
København	101	København K	1154	2019	101
København	101	København K	1154	2020	103
København	101	København K	1154	2021	117
København	101	København K	1154	2022	115
København	101	København K	1154	2023	118
København	101	København K	1154	2024	123
København	101	København K	1154	2025	121
København	101	København K	1154	2026	125
København	101	København K	1156	2010	14
København	101	København K	1156	2011	17
København	101	København K	1156	2012	13
København	101	København K	1156	2013	14
København	101	København K	1156	2014	14
København	101	København K	1156	2015	13
København	101	København K	1156	2016	16
København	101	København K	1156	2017	20
København	101	København K	1156	2018	19
København	101	København K	1156	2019	18
København	101	København K	1156	2020	21
København	101	København K	1156	2021	21
København	101	København K	1156	2022	22
København	101	København K	1156	2023	20
København	101	København K	1156	2024	24
København	101	København K	1156	2025	23
København	101	København K	1156	2026	19
København	101	København K	1157	2010	72
København	101	København K	1157	2011	75
København	101	København K	1157	2012	78
København	101	København K	1157	2013	80
København	101	København K	1157	2014	85
København	101	København K	1157	2015	90
København	101	København K	1157	2016	81
København	101	København K	1157	2017	91
København	101	København K	1157	2018	87
København	101	København K	1157	2019	97
København	101	København K	1157	2020	89
København	101	København K	1157	2021	86
København	101	København K	1157	2022	80
København	101	København K	1157	2023	78
København	101	København K	1157	2024	91
København	101	København K	1157	2025	95
København	101	København K	1157	2026	90
København	101	København K	1158	2010	1
København	101	København K	1158	2011	1
København	101	København K	1158	2012	1
København	101	København K	1158	2013	1
København	101	København K	1158	2014	1
København	101	København K	1158	2015	1
København	101	København K	1158	2016	1
København	101	København K	1158	2017	2
København	101	København K	1158	2018	2
København	101	København K	1158	2019	3
København	101	København K	1158	2020	2
København	101	København K	1158	2021	4
København	101	København K	1158	2022	3
København	101	København K	1158	2023	3
København	101	København K	1158	2024	4
København	101	København K	1158	2025	4
København	101	København K	1158	2026	4
København	101	København K	1159	2010	245
København	101	København K	1159	2011	274
København	101	København K	1159	2012	322
København	101	København K	1159	2013	283
København	101	København K	1159	2014	296
København	101	København K	1159	2015	291
København	101	København K	1159	2016	357
København	101	København K	1159	2017	343
København	101	København K	1159	2018	400
København	101	København K	1159	2019	400
København	101	København K	1159	2020	343
København	101	København K	1159	2021	386
København	101	København K	1159	2022	360
København	101	København K	1159	2023	382
København	101	København K	1159	2024	347
København	101	København K	1159	2025	335
København	101	København K	1159	2026	357
København	101	København K	1160	2010	17
København	101	København K	1160	2011	15
København	101	København K	1160	2012	14
København	101	København K	1160	2013	15
København	101	København K	1160	2014	15
København	101	København K	1160	2015	21
København	101	København K	1160	2016	21
København	101	København K	1160	2017	19
København	101	København K	1160	2018	26
København	101	København K	1160	2019	26
København	101	København K	1160	2020	29
København	101	København K	1160	2021	33
København	101	København K	1160	2022	33
København	101	København K	1160	2023	30
København	101	København K	1160	2024	33
København	101	København K	1160	2025	34
København	101	København K	1160	2026	33
København	101	København K	1161	2010	30
København	101	København K	1161	2011	31
København	101	København K	1161	2012	35
København	101	København K	1161	2013	37
København	101	København K	1161	2014	37
København	101	København K	1161	2015	37
København	101	København K	1161	2016	35
København	101	København K	1161	2017	39
København	101	København K	1161	2018	42
København	101	København K	1161	2019	43
København	101	København K	1161	2020	42
København	101	København K	1161	2021	42
København	101	København K	1161	2022	40
København	101	København K	1161	2023	40
København	101	København K	1161	2024	37
København	101	København K	1161	2025	34
København	101	København K	1161	2026	44
København	101	København K	1164	2010	5
København	101	København K	1164	2011	3
København	101	København K	1164	2012	3
København	101	København K	1164	2013	5
København	101	København K	1164	2014	4
København	101	København K	1164	2015	4
København	101	København K	1164	2016	6
København	101	København K	1164	2017	20
København	101	København K	1164	2018	14
København	101	København K	1164	2019	23
København	101	København K	1164	2020	31
København	101	København K	1164	2021	33
København	101	København K	1164	2022	44
København	101	København K	1164	2023	49
København	101	København K	1164	2024	44
København	101	København K	1164	2025	45
København	101	København K	1164	2026	46
København	101	København K	1165	2010	141
København	101	København K	1165	2011	151
København	101	København K	1165	2012	165
København	101	København K	1165	2013	169
København	101	København K	1165	2014	196
København	101	København K	1165	2015	206
København	101	København K	1165	2016	215
København	101	København K	1165	2017	235
København	101	København K	1165	2018	250
København	101	København K	1165	2019	279
København	101	København K	1165	2020	267
København	101	København K	1165	2021	282
København	101	København K	1165	2022	273
København	101	København K	1165	2023	271
København	101	København K	1165	2024	266
København	101	København K	1165	2025	262
København	101	København K	1165	2026	242
København	101	København K	1166	2010	9
København	101	København K	1166	2011	4
København	101	København K	1166	2012	4
København	101	København K	1166	2013	10
København	101	København K	1166	2014	13
